"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"135","ROU",96178.37,0.3,85420.8,0.9,85420.8,539.04,328.43,1194752.26,381514.38,1617.12,985.28,3584256.77,1144543.15,2024,813237.88,"Romania","Europe & Central Asia","High income"
"136","RUS",910977.43,0.3,811152.9,0.9,811152.9,2921.47,1546.94,11345325.23,3170438.83,8764.41,4640.82,34035975.68,9511316.49,2024,8174886.4,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",175546.4,0.786666666666667,146691,0.9,146691,2991.73,2362.05,1795063.2,2121294.21,3422.75,2702.35,2053674,2426904.39,2024,-326231.01,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",293734.27,0.3,260543.7,0.9,260543.7,333.44,242.64,24751651.5,235008.15,1000.31,727.93,74254954.5,705024.45,2024,24516643.35,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",608797.22,0.3,502180.2,0.9,502180.2,1227.39,950.51,4017441.6,2747327.25,3682.18,2851.53,12052324.8,8241981.74,2024,1270114.35,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",251006.74,0.44,209833.2,0.9,209833.2,3616.13,2899.73,2462042.88,2028593.31,7396.62,5931.26,5035996.8,4149395.41,2024,433449.57,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",21307.54,0.3,19121.4,0.9,19121.4,58.22,43.41,1816533,89609.07,174.66,130.22,5449599,268827.22,2024,1726923.93,"Singapore","East Asia & Pacific","High income"
"142","SLB",8999.03,0.3,7859.7,0.9,7859.7,63.23,44.56,62877.6,49157.8,189.69,133.67,188632.8,147473.4,2024,13719.8,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",124735.95,0.3,93132.9,0.9,93132.9,482.03,393.3,434620.2,438921.24,1446.1,1179.91,1303860.6,1316763.73,2024,-4301.03999999998,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",55803.07,0.46,49168.8,0.9,49168.8,366.34,281.17,1054485.01,288583.57,716.75,550.11,2063122.85,564620.04,2024,765901.44,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",277884.03,0.3,204757.2,0.9,204757.2,1188.32,1002.94,955533.6,716640.28,3564.96,3008.81,2866600.8,2149920.84,2024,238893.32,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",42991.32,0.3,38402.1,0.9,38402.1,199.71,118.33,537117.37,146330.81,599.12,354.98,1611352.12,438992.42,2024,390786.56,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",3117.06,0.3,2694.6,0.9,2694.6,28.42,27.1,21556.8,24551.15,85.26,81.31,64670.4,73653.45,2024,-2994.35,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5176.92,0.313333333333333,4553.1,0.9,4553.1,32.87,23.03,66513.03,39507.16,94.42,66.15,191048.08,113478.01,2024,27005.87,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",27835.93,0.3,24871.5,0.9,24871.5,122.43,62.97,2362792.5,73609.33,367.29,188.9,7088377.5,220828,2024,2289183.17,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",10713.6,0.633333333333333,9606.6,0.9,9606.6,39.56,26.88,1926657,56036,56.21,38.2,2737881,79630.1,2024,1870621,"Slovenia","Europe & Central Asia","High income"
"151","SWE",58120.34,0.853333333333333,52125.3,0.9,52125.3,416.36,183.09,14085414.4,608535.13,439.13,193.11,14855710.5,641814.39,2024,13476879.27,"Sweden","Europe & Central Asia","High income"
"152","SWZ",15679.97,0.3,12763.8,0.9,12763.8,247.73,177.88,178523.02,192569.9,743.2,533.63,535569.05,577709.69,2024,-14046.88,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",294941.32,0.3,216675.9,0.9,216675.9,823.89,687.23,1011154.2,386270.6,2471.66,2061.69,3033462.6,1158811.81,2024,624883.6,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",122250.39,0.3,98021.7,0.9,98021.7,515.45,406.76,457434.6,303106.7,1546.36,1220.29,1372303.8,909320.11,2024,154327.9,"Togo","Sub-Saharan Africa","Low income"
"155","THA",383879,0.3,340437.6,0.9,340437.6,2123.35,1440.14,4761587.23,1274032.15,6370.05,4320.42,14284761.7,3822096.45,2024,3487555.08,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",119774.04,0.3,103322.7,0.9,103322.7,267.36,200.8,482172.6,212720.91,802.07,602.39,1446517.8,638162.74,2024,269451.69,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",67867.33,0.99,64480.68,0.9,64480.68,821.94,555.18,2705609.33,473475.09,821.94,555.18,2705609.33,473475.09,2024,2232134.24,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",15703.37,0.3,13220.1,0.9,13220.1,59.97,45.82,105760.8,21733.03,179.91,137.45,317282.4,65199.08,2024,84027.77,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1210.72,0.3,1072.8,0.9,1072.8,11.59,9.84,15004.9,8334.31,34.77,29.51,45014.69,25002.92,2024,6670.59,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9772.94,0.353333333333333,8596.8,0.9,8596.8,76.96,51.06,961886.4,55191.78,196.02,130.06,2450088,140582.83,2024,906694.62,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",98797.79,0.3,87183,0.9,87183,151.48,93.66,1219399.56,160322.69,454.44,280.97,3658198.68,480968.08,2024,1059076.87,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",665460.61,0.3,587090.7,0.9,587090.7,1178.86,780.62,8211441.92,1098395.09,3536.57,2341.85,24634325.77,3295185.28,2024,7113046.83,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",137.85,0.48,119.57,0.9,119.57,1.75,1.43,2675.71,1318.46,3.28,2.69,5016.95,2472.11,2024,1357.25,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",897668.79,0.68,744625.8,0.9,744625.8,30562.05,22513.4,7876486.24,25738925.94,40449.78,29797.14,10424761.2,34066225.5,2024,-17862439.7,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",735886.96,0.593333333333333,608823.9,0.9,608823.9,16106.95,12735.63,5619219.11,13439094.21,24431.89,19318.1,8523534.6,20385142.9,2024,-7819875.1,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",247766.08,0.3,220410.9,0.9,220410.9,792.97,351.64,1763287.2,1525683.85,2378.9,1054.93,5289861.6,4577051.56,2024,237603.35,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",23277.92,0.413333333333333,20704.5,0.9,20704.5,93.2,62.81,398986.45,108246.21,202.93,136.76,868760.82,235697.4,2024,290740.24,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2000374.24,0.62,1786271.4,0.9,1786271.4,6825.13,3512.69,350704618.2,13647905.75,9907.45,5099.07,509087349,19811476.08,2024,337056712.45,"United States","North America","High income"
"169","UZB",323921.87,0.88,282922.2,0.9,282922.2,2626.68,1781.17,6639240.96,3226570.51,2686.38,1821.65,6790132.8,3299901.66,2024,3412670.45,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",718805.39,0.3,632690.1,0.9,632690.1,1585.91,1134.41,5061520.8,1304559.77,4757.72,3403.24,15184562.4,3913679.31,2024,3756961.03,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",3804.55,0.3,3319.2,0.9,3319.2,13.44,11.95,46424.54,9868.48,40.33,35.84,139273.63,29605.43,2024,36556.06,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2294.79,0.3,2021.4,0.9,2021.4,7.11,5.69,28272.65,5010.62,21.34,17.07,84817.94,15031.86,2024,23262.03,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",8785.58,0.3,7809.77,0.9,7809.77,15.46,9.44,109232.62,9490.5,46.37,28.31,327697.86,28471.49,2024,99742.12,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",612329.54,0.526666666666667,517185,0.9,517185,8588.84,5007.92,12699152.04,6623933.3,14677.13,8557.84,21701082.6,11319379.69,2024,6075218.74,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",289187.04,0.52,237811.5,0.9,237811.5,6806.32,4849.95,3297652.8,6207378.24,11780.18,8394.14,5707476,10743539.26,2024,-2909725.44,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",240841.47,0.566666666666667,196914.6,0.9,196914.6,5788.51,4420.32,1735765.73,3817556.85,9193.52,7020.51,2756804.4,6063178.52,2024,-2081791.12,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
