"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"136","RUS",862296.96,0.1,766423.8,0.9,766423.8,917.71,485.19,3573238.07,995917.14,8259.38,4366.67,32159142.65,8963254.24,2022,2577320.93,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",175041.53,0.748888888888889,143944.2,0.9,143944.2,2772.58,2185.9,1676861.08,1965900.19,3332.03,2626.98,2015218.8,2362580.35,2022,-289039.11,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",280245.63,0.1,248166,0.9,248166,105.25,76.49,7858590,74183.76,947.29,688.38,70727310,667653.82,2022,7784406.24,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",595171.15,0.1,487637.1,0.9,487637.1,394.98,305.62,1300365.6,884099.78,3554.81,2750.56,11703290.4,7956898.02,2022,416265.82,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",239959,0.286666666666667,198457.2,0.9,198457.2,2212.39,1772.34,1517095.04,1241117.8,6945.87,5564.31,4762972.8,3896532.62,2022,275977.24,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",22731,0.1,20397.6,0.9,20397.6,20.62,15.35,645924,31736.94,185.58,138.19,5813316,285632.44,2022,614187.06,"Singapore","East Asia & Pacific","High income"
"142","SLB",8381.72,0.1,7309.8,0.9,7309.8,19.46,13.69,19492.8,15129.33,175.15,123.23,175435.2,136163.97,2022,4363.47,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",124826.82,0.1,91457.1,0.9,91457.1,156.92,127.95,142266.6,142882.28,1412.25,1151.58,1280399.4,1285940.49,2022,-615.679999999993,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",56692.73,0.313333333333333,49843.8,0.9,49843.8,251.12,192.41,728133,197816.6,721.29,552.67,2091445.85,568196.6,2022,530316.4,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",270019.17,0.1,197098.2,0.9,197098.2,379.02,319.76,306597.2,228576.57,3411.2,2877.8,2759374.8,2057189.13,2022,78020.63,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",45425.49,0.1,40540.5,0.9,40540.5,70.09,41.43,189008.82,51356.01,630.8,372.87,1701079.38,462204.06,2022,137652.81,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",3088.8,0.1,2649.6,0.9,2649.6,9.23,8.8,7065.6,7975.42,83.09,79.21,63590.4,71778.74,2022,-909.82,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5132.2,0.117777777777778,4508.1,0.9,4508.1,12.18,8.53,24754.26,14633.97,93.05,65.17,189159.88,111825.65,2022,10120.29,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",28072.42,0.1,25068.6,0.9,25068.6,41.01,21.03,793839,24659.28,369.13,189.31,7144551,221933.55,2022,769179.72,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",10562.49,0.544444444444444,9460.8,0.9,9460.8,33.42,22.64,1631112,47347.79,55.25,37.42,2696328,78268.79,2022,1583764.21,"Slovenia","Europe & Central Asia","High income"
"151","SWE",58318.61,0.837777777777778,52288.2,0.9,52288.2,409.08,179.1,13871865.8,597892.74,439.46,192.41,14902137,642298.57,2022,13273973.06,"Sweden","Europe & Central Asia","High income"
"152","SWZ",16275.95,0.1,13093.2,0.9,13093.2,83.96,60.21,61043.41,65266.96,755.67,541.86,549390.67,587402.61,2022,-4223.55,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",283918.35,0.1,206305.2,0.9,206305.2,259.89,216.65,320919.2,121844.68,2338.97,1949.83,2888272.8,1096602.09,2022,199074.52,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",119616.19,0.1,95204.7,0.9,95204.7,164.73,129.77,148096.2,96868.77,1482.58,1167.89,1332865.8,871818.91,2022,51227.43,"Togo","Sub-Saharan Africa","Low income"
"155","THA",395328.98,0.1,350084.7,0.9,350084.7,724.81,490.86,1632172.67,434893.02,6523.28,4417.73,14689554.01,3914037.19,2022,1197279.65,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",109390.02,0.1,93885.3,0.9,93885.3,80.47,60.32,146043.8,64028.55,724.26,542.87,1314394.2,576256.92,2022,82015.25,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",60163.29,0.99,56964.6,0.9,56964.6,723.02,487.69,2390234.62,416489.13,723.02,487.69,2390234.62,416489.13,2022,1973745.49,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",16032.34,0.1,13385.7,0.9,13385.7,20.07,15.3,35695.2,7273.63,180.64,137.73,321256.8,65462.69,2022,28421.57,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1177.9,0.1,1043.1,0.9,1043.1,3.73,3.16,4863.16,2679.49,33.53,28.42,43768.48,24115.44,2022,2183.67,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9826.19,0.171111111111111,8632.8,0.9,8632.8,37.18,24.66,467769.87,26667.05,195.57,129.72,2460348,140261.74,2022,441102.82,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",90732.66,0.1,79956,0.9,79956,46.1,28.49,372772.64,48795,414.93,256.38,3354953.76,439155.03,2022,323977.64,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",674416.82,0.1,593116.2,0.9,593116.2,395.26,261.29,2765239.53,368284.63,3557.36,2351.61,24887155.75,3314561.71,2022,2396954.9,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",134.39,0.34,116.25,0.9,116.25,1.19,0.97,1842.82,899,3.16,2.58,4878.06,2379.7,2022,943.82,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",869887.39,0.606666666666667,714753.9,0.9,714753.9,26000.75,19138.45,6745159.03,21897459.65,38572.54,28392.21,10006554.6,32485242.33,2022,-15152300.62,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",713082.88,0.491111111111111,582543,0.9,582543,12653.7,9992.98,4450340.84,10557817.35,23188.91,18312.92,8155602,19348036.33,2022,-6107476.51,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",245700.9,0.1,218530.8,0.9,218530.8,261.52,115.92,582748.8,503174.47,2353.71,1043.24,5244739.2,4528570.23,2022,79574.3300000001,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",23054.99,0.251111111111111,20482.2,0.9,20482.2,55.82,37.55,239792.45,64836.15,200.07,134.57,859433.11,232377.35,2022,174956.3,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2056728.37,0.526666666666667,1836153.9,0.9,1836153.9,5944.29,3052.17,306229667.1,11886526.64,10157.97,5215.73,523303861.5,20312418.95,2022,294343140.46,"United States","North America","High income"
"169","UZB",311638.69,0.873333333333333,270690.3,0.9,270690.3,2484.97,1683.34,6304076.32,3052497.4,2560.85,1734.74,6496567.2,3145703.43,2022,3251578.92,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",706080.72,0.1,621055.8,0.9,621055.8,516.19,368.61,1656148.8,424615.9,4645.71,3317.49,14905339.2,3821543.08,2022,1231532.9,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",3797.01,0.1,3313.8,0.9,3313.8,4.46,3.97,15449.67,3277.16,40.18,35.7,139047.05,29494.43,2022,12172.51,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2260.67,0.1,1991.7,0.9,1991.7,2.33,1.86,9285.75,1641.73,20.97,16.77,83571.73,14775.55,2022,7644.02,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",9284.95,0.1,8244.65,0.9,8244.65,5.43,3.31,38438.39,3332.17,48.84,29.79,345945.54,29989.56,2022,35106.22,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",605436.73,0.402222222222222,506729.7,0.9,506729.7,6379.28,3718.33,9502445.57,4919860.71,14274.07,8320.02,21262378.21,11008528.1,2022,4582584.86,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",279161.48,0.393333333333333,227364.3,0.9,227364.3,4889.05,3480.41,2384798.88,4458820.77,11186.81,7963.64,5456743.2,10202386.5,2022,-2074021.89,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",226713.99,0.455555555555556,184302,0.9,184302,4317.54,3293.17,1306041.33,2847445.01,8529.78,6506.02,2580228,5625440.15,2022,-1541403.68,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
