"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"151","SWE",58300.1,0.83,52292.7,0.9,52292.7,405.81,178.07,13744264.65,593114.06,440.03,193.09,14903419.5,643135.73,2023,13151150.59,"Sweden","Europe & Central Asia","High income"
"152","SWZ",15951.11,0,12920.4,0.9,12920.4,0,0,0,0,749.02,537.44,542139.98,582226.58,2023,0,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",289409.07,0,211461.3,0.9,211461.3,0,0,0,0,2404.88,2005.39,2960458.2,1127504.35,2023,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",120981,0,96628.5,0.9,96628.5,0,0,0,0,1514.6,1194.17,1352799,890646.49,2023,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",389577.16,0,345251.7,0.9,345251.7,0,0,0,0,6446.81,4369.28,14486761.33,3868153.81,2023,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",114527.08,0,98569.8,0.9,98569.8,0,0,0,0,762.8,572.34,1379977.2,606921.45,2023,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",63916.96,0.99,60635.52,0.9,60635.52,771.26,520.59,2544266.42,444281.08,771.26,520.59,2544266.42,444281.08,2023,2099985.34,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",15884.16,0,13320,0.9,13320,0,0,0,0,180.52,137.78,319680,65419.06,2023,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1192.79,0,1056.6,0.9,1056.6,0,0,0,0,34.11,28.92,44334.94,24528.2,2023,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9803.34,0.08,8618.4,0.9,8618.4,17.41,11.55,218332.8,12488.07,195.89,129.96,2456244,140490.78,2023,205844.73,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",94700.45,0,83512.8,0.9,83512.8,0,0,0,0,434.37,268.47,3504197.09,459720.9,2023,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",670278.45,0,590457.6,0.9,590457.6,0,0,0,0,3549.32,2348.35,24775600.9,3307067.71,2023,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",135.95,0.27,117.76,0.9,117.76,0.96,0.79,1482.36,726.83,3.22,2.63,4941.19,2422.75,2023,755.53,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",883636.45,0.57,729737.1,0.9,729737.1,25024.52,18427.12,6470335.62,21075292.92,39512.4,29095.45,10216319.4,33276778.29,2023,-14604957.3,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",724552.77,0.44,595837.8,0.9,595837.8,11642.67,9200.15,4078178.72,9714247.85,23814.55,18818.5,8341729.2,19870052.42,2023,-5636069.13,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",246814.1,0,219434.4,0.9,219434.4,0,0,0,0,2365.87,1048.89,5266425.6,4551978.54,2023,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",23161.67,0.17,20589.3,0.9,20589.3,38.06,25.62,163186.22,44201.58,201.47,135.65,863927.03,234008.36,2023,118984.64,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2030830.7,0.48,1813033.8,0.9,1813033.8,5356.39,2753.59,275581137.6,10710920.28,10043.22,5162.98,516714633,20082975.52,2023,264870217.32,"United States","North America","High income"
"169","UZB",317881.41,0.87,276905.7,0.9,276905.7,2536.98,1719.46,6424212.24,3116386.65,2624.47,1778.76,6645736.8,3223848.26,2023,3307825.59,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",712881.54,0,627270.3,0.9,627270.3,0,0,0,0,4704.71,3362.53,15054487.2,3870076.04,2023,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",3804.92,0,3320.1,0.9,3320.1,0,0,0,0,40.29,35.81,139311.4,29581.65,2023,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2281.13,0,2009.7,0.9,2009.7,0,0,0,0,21.19,16.95,84327.01,14926.23,2023,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",9042.04,0,8031.42,0.9,8031.42,0,0,0,0,47.63,29.06,336998.34,29247.29,2023,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",609416.4,0.34,512068.5,0.9,512068.5,5469.54,3188.6,8117082.28,4218248.41,14478.19,8440.41,21486394.26,11165951.68,2023,3898833.87,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",283944.02,0.33,232452,0.9,232452,4207.9,2996.96,2045577.6,3837614.19,11476.1,8173.52,5578848,10466220.52,2023,-1792036.59,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",233637.24,0.4,190355.4,0.9,190355.4,3932.6,3001.32,1184433.6,2593575.05,8848.36,6752.97,2664975.6,5835543.87,2023,-1409141.45,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
