"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"151","SWE",59180.47,0.83,53086.5,0.9,53086.5,414.4,183.73,13952901.75,605677.9,449.35,199.23,15129652.5,656759.17,2029,13347223.85,"Sweden","Europe & Central Asia","High income"
"152","SWZ",15049.67,0,12685.5,0.9,12685.5,0,0,0,0,753.84,543.1,532283.58,585979.72,2029,0,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",321431.25,0,242599.5,0.9,242599.5,0,0,0,0,2807.76,2345.5,3396393,1316390.4,2029,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",128257.89,0,104679,0.9,104679,0,0,0,0,1703.94,1350.44,1465506,1001984.68,2029,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",358739.48,0,319075.2,0.9,319075.2,0,0,0,0,6025.07,4099.22,13388395.39,3615100.81,2029,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",135770.04,0,117888.3,0.9,117888.3,0,0,0,0,927.92,699.97,1650436.2,738298.36,2029,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",68047.66,0.99,64841.04,0.9,64841.04,834.9,565.71,2720730.04,480936.47,834.9,565.71,2720730.04,480936.47,2029,2239793.57,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",17811.17,0,15199.2,0.9,15199.2,0,0,0,0,210.69,161.67,364780.8,76352.62,2029,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1182.87,0,1049.4,0.9,1049.4,0,0,0,0,34.61,29.47,44032.82,24889.75,2029,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9013.22,0.08,7951.5,0.9,7951.5,16.35,10.86,201438,11725.36,183.93,122.14,2266177.5,131910.28,2029,189712.64,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",100729.4,0,89054.1,0.9,89054.1,0,0,0,0,468.57,290.09,3736710.04,495916.87,2029,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",646308.05,0,573547.5,0.9,573547.5,0,0,0,0,3485.74,2315.88,24066053.1,3247829.97,2029,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",134.01,0.27,116.96,0.9,116.96,0.99,0.81,1472.26,742.36,3.28,2.7,4907.52,2474.52,2029,729.9,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",983853.16,0.57,830652.3,0.9,830652.3,29016.49,21412.97,7365117.06,24437272.88,45815.51,33809.95,11629132.2,38585167.71,2029,-17072155.82,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",785766.62,0.44,665478.9,0.9,665478.9,13312.25,10557.41,4554833.36,11107287.15,27229.6,21594.69,9316704.6,22719450.99,2029,-6552453.79,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",213763.78,0,190643.4,0.9,190643.4,0,0,0,0,2067.12,917.76,4575441.6,3977170.68,2029,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",23237.78,0.17,20718.9,0.9,20718.9,38.63,26.15,164213.4,44873.22,204.54,138.43,869365.04,237564.08,2029,119340.18,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1951616.77,0.48,1744291.8,0.9,1744291.8,5188.3,2683.16,265132353.6,10374799.56,9728.06,5030.93,497123163,19452749.17,2029,254757554.04,"United States","North America","High income"
"169","UZB",341671.17,0.87,301391.1,0.9,301391.1,2790.06,1896.43,6992273.52,3427260.28,2886.27,1961.82,7233386.4,3545441.67,2029,3565013.24,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",754025.2,0,664479.9,0.9,664479.9,0,0,0,0,5053.94,3627.79,15947517.6,4157345.11,2029,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",4140.27,0,3613.5,0.9,3613.5,0,0,0,0,44.12,39.22,151622.46,32388.24,2029,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2639.21,0,2329.2,0.9,2329.2,0,0,0,0,24.72,19.81,97733.23,17417.27,2029,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",8326.62,0,7425.4,0.9,7425.4,0,0,0,0,44.31,27.12,311569.86,27207.68,2029,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",595504.39,0.34,514011.6,0.9,514011.6,5608.49,3273.05,8147883.43,4325412.84,14846.01,8663.95,21567926.74,11449622.23,2029,3822470.59,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",303400.96,0.33,253675.8,0.9,253675.8,4680.77,3343.27,2232347.04,4268873.65,12765.75,9118.02,6088219.2,11642382.69,2029,-2036526.61,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",221734.33,0.4,186490.8,0.9,186490.8,3952.03,3026.53,1160387.2,2606383.99,8892.06,6809.68,2610871.2,5864363.99,2029,-1445996.79,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
