"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"151","SWE",58813.61,0.83,52785,0.9,52785,411.35,181.88,13873657.5,601223.02,446.05,197.22,15043725,651928.58,2027,13272434.48,"Sweden","Europe & Central Asia","High income"
"152","SWZ",15114.05,0,12620.7,0.9,12620.7,0,0,0,0,744.08,535.35,529564.57,578391.74,2027,0,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",310724.14,0,232043.4,0.9,232043.4,0,0,0,0,2670.32,2229.4,3248607.6,1251955.24,2027,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",125862.11,0,102011.4,0.9,102011.4,0,0,0,0,1640.22,1297.77,1428159.6,964518.2,2027,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",368581.22,0,327446.1,0.9,327446.1,0,0,0,0,6162.13,4187.73,13739638.36,3697343.44,2027,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",130735.39,0,113292,0.9,113292,0,0,0,0,887.12,668.11,1586088,705838.91,2027,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",69996.24,0.99,66676.5,0.9,66676.5,855.23,578.8,2797745.94,492648.53,855.23,578.8,2797745.94,492648.53,2027,2305097.41,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",16677.91,0,14162.4,0.9,14162.4,0,0,0,0,194.98,149.37,339897.6,70659.48,2027,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1200.61,0,1064.7,0.9,1064.7,0,0,0,0,34.89,29.67,44674.81,25089.69,2027,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9390.6,0.08,8275.5,0.9,8275.5,16.92,11.23,209646,12137.24,190.39,126.39,2358517.5,136543.99,2027,197508.76,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",102097.15,0,90208.8,0.9,90208.8,0,0,0,0,473.01,292.7,3785161.25,500621.79,2027,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",650591.03,0,576138.6,0.9,576138.6,0,0,0,0,3490.36,2316.27,24174775.66,3252134.53,2027,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",136.27,0.27,118.66,0.9,118.66,0.99,0.81,1493.72,746.59,3.3,2.71,4979.07,2488.64,2027,747.13,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",946946.16,0.57,794688.3,0.9,794688.3,27596.5,20351.19,7046236.26,23241379.52,43573.42,32133.45,11125636.2,36696915.03,2027,-16195143.26,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",766702.83,0.44,643969.8,0.9,643969.8,12784.06,10126.55,4407615.52,10666586.68,26149.22,20713.39,9015577.2,21818018.21,2027,-6258971.16,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",231893.93,0,206571.6,0.9,206571.6,0,0,0,0,2236.04,992.29,4957718.4,4302185.31,2027,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",23320.32,0.17,20776.5,0.9,20776.5,38.64,26.11,164669.92,44874.86,204.54,138.22,871781.94,237572.78,2027,119795.06,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1965818.8,0.48,1756627.2,0.9,1756627.2,5214.14,2691.87,267007334.4,10426479.56,9776.52,5047.25,500638752,19549649.17,2027,256580854.84,"United States","North America","High income"
"169","UZB",337030.46,0.87,296309.7,0.9,296309.7,2733.97,1856.63,6874385.04,3358353.94,2828.24,1920.65,7111432.8,3474159.25,2027,3516031.1,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",741772.42,0,653405.4,0.9,653405.4,0,0,0,0,4948.91,3547.94,15681729.6,4070951.62,2027,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",3980.47,0,3472.2,0.9,3472.2,0,0,0,0,42.31,37.61,145693.51,31063.83,2027,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2477.26,0,2185.2,0.9,2185.2,0,0,0,0,23.14,18.53,91690.99,16304.71,2027,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",8435.62,0,7502.09,0.9,7502.09,0,0,0,0,44.68,27.32,314787.78,27435.73,2027,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",602195.25,0.34,519129.9,0.9,519129.9,5625.92,3282.03,8229016.45,4338853.15,14892.14,8687.73,21782690.6,11485199.51,2027,3890163.3,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",298261.52,0.33,248008.5,0.9,248008.5,4547.94,3245.37,2182474.8,4147732.54,12403.49,8851,5952204,11311997.84,2027,-1965257.74,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",234343.57,0.4,194942.7,0.9,194942.7,4096.87,3133.94,1212976.8,2701909.33,9217.96,7051.37,2729197.8,6079295.99,2027,-1488932.53,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
