"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"151","SWE",59105.52,0.83,53028.9,0.9,53028.9,413.61,183.14,13937762.55,604523.7,448.5,198.58,15113236.5,655507.62,2028,13333238.85,"Sweden","Europe & Central Asia","High income"
"152","SWZ",15036.19,0,12634.2,0.9,12634.2,0,0,0,0,747.9,538.45,530131.03,581358.52,2028,0,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",316056.13,0,237303.9,0.9,237303.9,0,0,0,0,2738.61,2287.07,3322254.6,1283969.12,2028,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",127051.82,0,103354.2,0.9,103354.2,0,0,0,0,1672.14,1324.14,1446958.8,983285.99,2028,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",363606.83,0,323242.2,0.9,323242.2,0,0,0,0,6093.59,4143.56,13563242.71,3656218.4,2028,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",133233.35,0,115578.9,0.9,115578.9,0,0,0,0,907.43,683.97,1618104.6,721998.38,2028,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",69089.81,0.99,65830.05,0.9,65830.05,846.02,572.91,2762228.9,487345.45,846.02,572.91,2762228.9,487345.45,2028,2274883.45,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",17225.76,0,14664.6,0.9,14664.6,0,0,0,0,202.6,155.34,351950.4,73421.41,2028,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1190.21,0,1055.7,0.9,1055.7,0,0,0,0,34.71,29.53,44297.17,24960.22,2028,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9206.76,0.08,8118,0.9,8118,16.65,11.05,205656,11939.1,187.28,124.34,2313630,134314.93,2028,193716.9,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",101502.27,0,89714.7,0.9,89714.7,0,0,0,0,471.25,291.68,3764428.81,498754.63,2028,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",647692.1,0,574182.9,0.9,574182.9,0,0,0,0,3484.22,2313.58,24092714.48,3246408.32,2028,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",134.96,0.27,117.66,0.9,117.66,0.99,0.81,1481.09,743.59,3.29,2.7,4936.98,2478.63,2028,737.5,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",965165.93,0.57,812594.7,0.9,812594.7,28302.44,20879.01,7205006.34,23835910.68,44688.06,32966.86,11376325.8,37635648.44,2028,-16630904.34,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",776029.83,0.44,654727.5,0.9,654727.5,13047.67,10341.5,4481246,10886533.13,26688.42,21153.07,9166185,22267908.68,2028,-6405287.13,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",223234.75,0,198959.4,0.9,198959.4,0,0,0,0,2155.51,956.78,4775025.6,4147242.26,2028,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",23279.94,0.17,20747.7,0.9,20747.7,38.64,26.13,164441.66,44875.12,204.54,138.33,870573.49,237574.14,2028,119566.54,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1961010.95,0.48,1752468.3,0.9,1752468.3,5207.28,2690.71,266375181.6,10412751.24,9763.64,5045.08,499453465.5,19523908.58,2028,255962430.36,"United States","North America","High income"
"169","UZB",339438.49,0.87,298946.7,0.9,298946.7,2762.91,1877.14,6935563.44,3393913.02,2858.19,1941.87,7174720.8,3510944.5,2028,3541650.42,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",748098.05,0,659119.5,0.9,659119.5,0,0,0,0,5002.9,3588.96,15818868,4115359.58,2028,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",4061.32,0,3543.3,0.9,3543.3,0,0,0,0,43.22,38.42,148676.87,31729.9,2028,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2550.59,0,2250,0.9,2250,0,0,0,0,23.86,19.11,94410,16806.74,2028,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",8379.08,0,7459.45,0.9,7459.45,0,0,0,0,44.47,27.2,312998.34,27306.5,2028,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",598368.79,0.34,516992.4,0.9,516992.4,5622.34,3280.53,8195133.75,4336095.96,14882.68,8683.76,21693001.1,11477901.07,2028,3859037.79,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",300986.25,0.33,250893.9,0.9,250893.9,4615.11,3294.84,2207866.32,4208983.01,12586.65,8985.93,6021453.6,11479044.58,2028,-2001116.69,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",228018.97,0.4,190917.9,0.9,190917.9,4029.09,3083.83,1187933.6,2657210.94,9065.46,6938.62,2672850.6,5978724.63,2028,-1469277.34,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
