"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"151","SWE",58342.56,0.83,52335.9,0.9,52335.9,407.47,179.86,13755619.05,595542.46,441.83,195.03,14915731.5,645768.93,2026,13160076.59,"Sweden","Europe & Central Asia","High income"
"152","SWZ",15233.14,0,12600,0.9,12600,0,0,0,0,739.83,531.93,528696,575086.21,2026,0,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",305438.81,0,226879.2,0.9,226879.2,0,0,0,0,2603.45,2172.93,3176308.8,1220602.71,2026,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",124645.95,0,100673.1,0.9,100673.1,0,0,0,0,1608.55,1271.61,1409423.4,945895.41,2026,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",373378.46,0,331535.7,0.9,331535.7,0,0,0,0,6227.68,4229.62,13911237.97,3736669.16,2026,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",128104.54,0,110867.4,0.9,110867.4,0,0,0,0,865.72,651.41,1552143.6,688808.85,2026,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",71157.91,0.99,67743.72,0.9,67743.72,867.16,586.51,2842526.49,499525.07,867.16,586.51,2842526.49,499525.07,2026,2343001.42,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",16079.55,0,13619.7,0.9,13619.7,0,0,0,0,186.82,143,326872.8,67701.97,2026,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1216.11,0,1078.2,0.9,1078.2,0,0,0,0,35.21,29.92,45241.27,25319.1,2026,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9567.7,0.08,8426.7,0.9,8426.7,17.18,11.41,213476.4,12323.52,193.31,128.31,2401609.5,138639.56,2026,201152.88,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",102747.37,0,90754.2,0.9,90754.2,0,0,0,0,474.97,293.83,3808046.23,502697.23,2026,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",655063.62,0,579457.8,0.9,579457.8,0,0,0,0,3504.23,2323.93,24314049.29,3265057.12,2026,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",138.17,0.27,120.17,0.9,120.17,1,0.82,1512.66,752.59,3.33,2.73,5042.2,2508.62,2026,760.07,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",928897.94,0.57,776754,0.9,776754,26891.8,19824.43,6887218.8,22647892.01,42460.74,31301.73,10874556,35759829.5,2026,-15760673.21,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",757148.21,0.44,633001.5,0.9,633001.5,12517.56,9909.51,4332543.6,10444223.76,25604.09,20269.45,8862021,21363184.96,2026,-6111680.16,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",240323.2,0,214056.9,0.9,214056.9,0,0,0,0,2314.83,1027.01,5137365.6,4453771.54,2026,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",23372.33,0.17,20812.5,0.9,20812.5,38.65,26.09,164955.25,44887.37,204.6,138.14,873292.5,237639.02,2026,120067.88,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1966193.13,0.48,1756722.6,0.9,1756722.6,5208.69,2686.46,267021835.2,10415572.97,9766.29,5037.11,500665941,19529199.32,2026,256606262.23,"United States","North America","High income"
"169","UZB",333711.05,0.87,292826.7,0.9,292826.7,2697.19,1830.79,6793579.44,3313181.75,2790.2,1893.92,7027840.8,3427429.39,2026,3480397.69,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",733410.83,0,645889.5,0.9,645889.5,0,0,0,0,4880.86,3496.7,15501348,4014974.87,2026,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",3885.62,0,3389.4,0.9,3389.4,0,0,0,0,41.26,36.68,142219.22,30293.48,2026,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2390.81,0,2108.7,0.9,2108.7,0,0,0,0,22.31,17.86,88481.05,15716.35,2026,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",8475.26,0,7535.59,0.9,7535.59,0,0,0,0,44.83,27.4,316193.22,27530.28,2026,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",608451.63,0.34,520816.5,0.9,520816.5,5624.09,3280.39,8255751.68,4337445.47,14887.31,8683.38,21853460.34,11481473.29,2026,3918306.21,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",296111.99,0.33,245601,0.9,245601,4489.68,3202.26,2161288.8,4094594.03,12244.58,8733.45,5894424,11167074.64,2026,-1933305.23,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",241258.25,0.4,199586.7,0.9,199586.7,4176.71,3193.19,1241872.8,2754564.56,9397.6,7184.68,2794213.8,6197770.25,2026,-1512691.76,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
